,id,tweet,label
8025,940, three case previously included lagos state case transferred ogun state three case live satellite town ogun close lagos therefore lagos state reported 163 confirmed case ogun state reported confirmed case,real
8026,1922, case community linked cluster one remains investigation worker luke mall linked current outbreak using genome sequencing however confirmed epidemiological link outbreak yet cont,real
8027,50, daily update published state reported 671k test 40k case 1202 covid death note added day average nationwide overview,real
8028,4403, look 1000 drug trial treat prevent covid,real
8029,1887, listen share thought migrant layoffed worker cooly small entrepreneur auto driver invisible hardship 70cr indian seen burecrat vvip elected representative standing line mass essential need lockdown,fake
8030,2567, nastysurf delegatestewart positive rate last two day bounce around alexismadrigal,real
8031,2008, gregoryingle flvickster vivek mutalik yeah mean make sense though hearing much lower number couple laboratory one private company possible right setup alexismadrigal,real
8032,467, florida gov ron desantis said today kid major vector spreading covid study show high schoolers like adult young child present lower risk finding overseas may apply state rising case,fake
8033,4672, please convince patient wear mask public via paulpauwaert,real
8034,1665, cat purposely caught covid hope killing owner,fake
8035,999, vaccine made available first need country frontline worker older people sick vulnerable population,real
8036,3805, long hand washed properly second type hand soap provide similar protection,real
8037,343, followlasg reported recovery 684 patient managed community line new case management guideline breakdown case state found via,real
8038,4656, familiafeeling always get day day spreadsheet look state daily daily sheet try keep little fresh,real
8039,1932, pleased share today friday september 4th 21411 participant enrolled cove phase study mrna 1273 find trial check back next friday evening updated enrollment number,real
8040,4021, burger king offer free designer coronavirus mask purchase,fake
8041,2551, stoush opened victorian government use possible lack thereof adf personnel managing coronavirus fact many adf personnel deployed pandemic state,fake
8042,4879, garysaintdooley please know acting swiftly decisively contain case woman followed condition plan part compassionate ground including contact anyone journey using public facility,real
8043,1431, contact tracing essential slowing spread covid public health worker reveal identity close contact even ask help covid,real
8044,3332, jared leto creating cult save people coronavirus,fake
8045,143, official skeptical supply address demand second wave,real
8046,1581, russia say vaccine safe effective would buck historic trend development normally take year month history vaccine development smallpox sars,fake
8047,4329, tobacco use cause high blood pressure amp heart disease increase risk developing severe detail,real
8048,4611, daily update published state reported 840k test completed nearly 66k new case hospitalization ticked major observation however state reported 1400 death today since may,real
8049,1776, president trump ban chinese fortune cooky white house,fake
8050,1974, offering essential cancer care new normal coronavirus,real
8051,1612, covax commitment include agreement economy well commission procure vaccine dos behalf eu🇪🇺 member state plus,real
8052,3012, icymi fda approved test look viral protein antigen different rna virus pcr test looked,real
8053,2572, celebrity couple really fighting coronavirus lockdown,fake
8054,1295, tanuj7sagar per goi recommended use sodium hypochlorite phenolic disinfectant disinfection kindly refer link preparing fresh sodium hypochlorite solution annexure,real
8055,3328, also note expert say broad testing optimal strategy stage local outbreak long term testing remains important strategy understanding resolving crisis,real
8056,1461, coronavirus slovenia guadeloupe added england quarantine list thailand singapore removed,real
8057,2836, new legislation introduced enforce local lockdown one english city tackle spike covid case,real
8058,3668, pib india despite various challenge lakh house built pmay scheme pandemic these…,real
